dNkBC5l6YAA,0,splashing water,train
dNnFoCeabg0,30,chainsawing trees,train
dNnq9CMP-x4,30,"playing marimba, xylophone",train
dO1Enu4uTtU,105,airplane flyby,train
dO3YxuWSBmA,26,playing tambourine,train
dO3YxuWSBmA,37,playing tambourine,train
dOB2FNE_53Q,6,mosquito buzzing,train
dOCv5w5Jgxw,27,dog bow-wow,train
dOG3NiSMiVA,390,people sniggering,train
dOIBMqseMXk,100,"subway, metro, underground",train
dOIFmY0q34s,4,machine gun shooting,train
dOKX46DsIZI,5,rope skipping,train
dOKX46DsIZI,30,rope skipping,train
dOLCKv8bFoU,0,people burping,train
dONYIjG0RJY,40,"child speech, kid speaking",train
dOPe_X5apPc,7,people clapping,train
dOQCPeT0IU8,80,chainsawing trees,train
dOQfuOw6okA,381,airplane,test
dOSujlPczgk,156,extending ladders,train
dOSujlPczgk,176,extending ladders,train
dOU2R5ornPU,122,people eating crisps,train
dOU2R5ornPU,466,people eating crisps,train
dOV4IDfqMRE,360,playing trumpet,train
dOXME-psOZQ,5,playing saxophone,train
dOYlrQer-yw,320,hail,train
dOaye24S820,6,wind chime,train
dOiwboogN6Q,81,playing congas,train
dOiwboogN6Q,239,playing congas,train
dOmYS1A8oWM,0,playing bagpipes,train
dOmuaIyMHUA,50,skateboarding,train
dOoUdv26rVc,1,wood thrush calling,train
dOoUdv26rVc,216,wood thrush calling,train
dOr3NQz7uhU,90,playing bass guitar,train
dOsvQEPc5po,18,skiing,train
dOt74ktyjTc,558,playing lacrosse,train
dOuZw1oXYQo,109,cat purring,train
dOvQEgCdHZo,50,"railroad car, train wagon",train
dOvlWcVy63Q,19,playing harpsichord,train
dOvwO8cO2Ow,129,elk bugling,train
dOvwO8cO2Ow,246,elk bugling,train
dOx-K7siOmE,50,playing electronic organ,train
dOxUjoCPtvc,84,train wheels squealing,train
dOyRmGuTPnM,350,people crowd,train
dOyq8wmulko,7,"motorboat, speedboat acceleration",train
dP2M0N8a-64,250,cap gun shooting,test
dP69nVx7mMY,0,skidding,train
dP6opIF4AEA,350,cricket chirping,test
dP79MX3BSWA,18,"ice cream truck, ice cream van",train
dP7VSk_ZB14,28,playing accordion,train
dP9kfNvHWOw,90,pheasant crowing,train
dP9kfNvHWOw,115,pheasant crowing,train
dPAQhLQc8W0,20,playing acoustic guitar,train
dPDYVfuOlVw,15,lathe spinning,train
dPDYVfuOlVw,27,lathe spinning,train
dPF5TM1WYVI,60,orchestra,train
dPIO8khoDec,160,cattle mooing,train
dPIOZr7Q-Ks,156,francolin calling,train
dPIOZr7Q-Ks,224,francolin calling,train
dPIQQEuvxRk,10,fireworks banging,train
dPIuONw21uA,50,typing on computer keyboard,train
dPK1EHYJYw8,520,"male speech, man speaking",train
dPLqFPhjPng,450,thunder,train
dPM24O4my-Q,0,skidding,test
dPM5C58ELrU,11,baltimore oriole calling,train
dPMBNPNBwHQ,0,playing ukulele,train
dPMBNPNBwHQ,12,playing ukulele,train
dPP5kITfvA8,57,tractor digging,train
dPTglkp4Lpw,426,scuba diving,train
dPTglkp4Lpw,442,scuba diving,train
dPWD0ftbkFc,402,wood thrush calling,train
dPWD0ftbkFc,457,wood thrush calling,train
dPWaoOm9r58,70,chicken clucking,train
dPXZZabsZaE,11,bull bellowing,train
dPXZZabsZaE,24,bull bellowing,train
dPYBfYpre6Y,70,people burping,train
dPZwfsmn42w,50,lathe spinning,train
dPa2BUTbOo4,0,playing harmonica,train
dPcOzvHHBVk,86,people gargling,train
dPcgzRPF_yA,31,planing timber,test
dPcgzRPF_yA,484,planing timber,test
dPcmiGCU_Uo,230,"playing marimba, xylophone",train
dPcmsMfoeTU,0,ambulance siren,train
dPcyzuvh9TU,2,people sneezing,train
dPeXAjlCzRM,10,people farting,train
dPfA-s9qEF8,172,machine gun shooting,train
dPfA-s9qEF8,566,machine gun shooting,train
dPharkXmrlQ,80,people burping,train
dPk9Rmij-VQ,6,goat bleating,train
dPk9Rmij-VQ,19,goat bleating,train
dPkmGYaVLog,10,wind rustling leaves,train
dPnYPkjVo_o,53,civil defense siren,train
dPpgoNlkbW8,220,playing accordion,train
dPrhq4Qhhco,0,car passing by,train
dPuRjel-Nl0,19,playing cymbal,train
dPyzxsQwg5M,60,wind noise,train
dQ-M_xhsddI,125,cat purring,train
dQ-M_xhsddI,230,cat purring,train
dQ0uKCswjPo,96,beat boxing,train
dQ14HdpnuVA,30,machine gun shooting,train
dQ4-VFYutHk,10,"bird chirping, tweeting",train
dQ4KAznW0bw,237,vacuum cleaner cleaning floors,train
dQ4KAznW0bw,274,vacuum cleaner cleaning floors,train
dQ6VlkEiUL8,0,playing saxophone,train
dQ6VlkEiUL8,338,playing saxophone,train
dQ7K9PN8xRA,20,"child speech, kid speaking",train
dQ9HtjcnOoA,191,fire truck siren,train
dQ9HtjcnOoA,237,fire truck siren,train
dQAOG9quZaI,0,goose honking,train
dQAS-BeWd-0,20,playing accordion,train
dQC1ak9xmGk,121,playing saxophone,train
dQHGyBfsPCc,80,swimming,train
dQHGyBfsPCc,135,swimming,train
dQIzWWGl5Ag,220,pumping water,train
dQKtLx9bVpU,60,playing cello,train
dQLAmu8uOyk,58,tornado roaring,train
dQLrikTadSs,30,"motorboat, speedboat acceleration",train
dQMmgbKQG5Y,130,playing cello,train
dQPQByEAfkw,30,goose honking,train
dQPx2UVhTUc,192,singing choir,train
dQSexLDb1Bw,29,"engine accelerating, revving, vroom",train
dQUu3styHek,0,playing cornet,train
dQUu3styHek,220,playing cornet,train
dQVAqJtLRMw,0,playing harmonica,train
dQVAqJtLRMw,16,playing harmonica,train
dQVMQyrIxEo,10,people burping,test
dQaHVVgOcCg,17,"motorboat, speedboat acceleration",train
dQb7Fxn9UnY,380,people crowd,train
dQcXyoJFASE,308,playing lacrosse,test
dQfQGU2qF2w,117,people gargling,test
dQg3Cdh3i84,0,toilet flushing,train
dQgXHYzWwLk,23,people marching,train
dQgXHYzWwLk,87,people marching,train
dQhIcmEl5lM,0,skidding,train
dQjm5liid3g,5,machine gun shooting,train
dQm7ptKqFkQ,130,horse clip-clop,train
dQmhMEIYZAQ,30,"bird chirping, tweeting",train
dQpqPwiKva0,54,yodelling,test
dQruvXR0mtM,140,people clapping,train
dQsIqlLtAYo,20,telephone bell ringing,train
dQsSsQvx4uU,334,arc welding,train
dQv6_xbhRss,110,disc scratching,test
dQzt7xsc_Gs,30,skateboarding,train
dR-p4kWNLxw,208,playing squash,train
dR06PWFQFWM,30,"pigeon, dove cooing",train
dR2fD5VEJX4,150,typing on computer keyboard,train
dR3KEENsVbs,0,"playing marimba, xylophone",test
dR4yeDoABFU,196,playing volleyball,train
dR5S2D4FiP0,98,roller coaster running,train
dR6SgaiL-4c,30,playing flute,train
dR8-pvH1j7k,25,parrot talking,train
dRCLEDTTRAE,62,playing volleyball,train
dREswLVv4WM,30,telephone bell ringing,train
dRGOYAWcb1U,34,dog whimpering,train
dRGOYAWcb1U,61,dog whimpering,train
dRIU42KFp0o,28,penguins braying,train
dRIUORLU1sM,31,tornado roaring,train
dRIUORLU1sM,45,tornado roaring,train
dRLnj5GjZhs,20,playing bass guitar,train
dRLrFZIpgto,280,pheasant crowing,train
dRN_XT8IUfQ,30,typing on computer keyboard,train
dRPoxeAPvtE,134,tap dancing,train
dRRE6L8cJQs,1,volcano explosion,train
dRT8bSF12XY,270,playing saxophone,train
dRTQglfs7-Y,37,people eating,train
dRTQglfs7-Y,83,people eating,train
dRTjmQjRVAI,30,dog whimpering,train
dRTr1wCVRv8,0,playing bagpipes,train
dRULggc7_3E,270,dog barking,train
dRXzO9tDKTY,220,female singing,train
dRayFItxHUo,7,barn swallow calling,train
dRc6xyQ45t0,0,machine gun shooting,train
dRc6xyQ45t0,29,machine gun shooting,train
dRgUzNf78K4,2,mynah bird singing,train
dRgUzNf78K4,43,mynah bird singing,train
dRh-A_yK4bY,240,people clapping,train
dRiEUDvjJ4E,43,slot machine,train
dRjklo11W68,0,people burping,train
dRpjNKxdNgg,17,planing timber,train
dRpjNKxdNgg,32,planing timber,train
dRqDECt65nA,30,playing piano,train
dRqFerpYpNA,4,frog croaking,train
dRqFerpYpNA,17,frog croaking,train
dRrjejzDQTM,50,driving motorcycle,train
dRsFlU0ct8k,31,tractor digging,train
dRsFlU0ct8k,63,tractor digging,train
dRsggnTztGA,30,playing vibraphone,train
dRtfqgYAt7U,40,singing bowl,train
dRtfqgYAt7U,64,singing bowl,train
dRvfw7Mr-50,0,playing electric guitar,train
dS0NCJkkj0E,283,playing erhu,test
dS1JFUhfvMg,29,tractor digging,train
dS9OHznmgmk,7,people burping,train
dSAEG385o1c,206,cap gun shooting,train
dSAFI_547oQ,30,playing french horn,train
dSDjXgFe-fQ,30,people shuffling,train
dSEya2gpTcg,76,warbler chirping,train
dSEya2gpTcg,132,warbler chirping,train
dSJUjT8fdCM,130,playing french horn,train
dSJg4rK-hYg,30,"pigeon, dove cooing",train
dSKALU7SfcM,30,playing hammond organ,train
dSLFd7AXCgY,39,baby crying,train
dSMtByeuTTU,5,frog croaking,train
dSOg0kFK5xU,11,electric grinder grinding,train
dSOg0kFK5xU,53,electric grinder grinding,train
dSQEYS6vx7U,60,playing clarinet,train
dSRpVJ0_Tak,17,"vehicle horn, car horn, honking",train
dSU9tc7B4Vs,30,cattle mooing,train
dSUggjE3Ess,0,playing harmonica,train
dSUggjE3Ess,3,playing harmonica,train
dSVFmkdmgdc,123,playing erhu,train
dSWGxWL-L3o,30,orchestra,train
dScCUJdDTl0,10,orchestra,train
dSeD2YIWjeg,190,toilet flushing,train
dSeWq0Qd9Hs,179,playing tambourine,train
dSeWq0Qd9Hs,318,playing tambourine,train
dSelSptmt1s,30,splashing water,train
dSeriGKZ6Jk,132,car engine knocking,train
dSeriGKZ6Jk,144,car engine knocking,train
dSfDBBtF5bo,180,chicken clucking,train
dSh0dwV8cFA,30,people sniggering,train
dSkQcOgAgRY,66,hail,train
dSkQcOgAgRY,112,hail,train
dSmtV8hrlAY,63,train wheels squealing,train
dSmtV8hrlAY,73,train wheels squealing,train
dSn57uJQmms,10,arc welding,train
dSng4UaTrYs,90,pumping water,train
dSng4UaTrYs,110,pumping water,train
dSpwPEC4CSA,30,driving buses,train
dSqII72-OxA,20,machine gun shooting,train
dSrBO5QlxSA,0,wind noise,train
dStS2ndc8LA,134,playing tuning fork,train
dStS2ndc8LA,160,playing tuning fork,train
dSuI-Z-9efE,120,thunder,train
dSwbey83ENE,0,playing banjo,train
dSxMOGCQJZU,54,playing erhu,train
dSxMOGCQJZU,144,playing erhu,train
dSxQ4rKYbAQ,80,playing hammond organ,train
dSyf7SaUFkQ,74,rope skipping,train
dSyf7SaUFkQ,91,rope skipping,train
dSzZWgbJ378,30,train horning,test
dT-sPs8jSww,30,"playing violin, fiddle",train
dT-u2IdC99E,90,playing electronic organ,train
dT25eYToJ2Y,62,playing squash,train
dT4dvRrlBL0,272,ice cracking,test
dT4dvRrlBL0,321,ice cracking,test
dT6y2DuGY-I,22,playing cornet,train
dT7lwaU9-uo,24,cricket chirping,train
dT7lwaU9-uo,40,cricket chirping,train
dTAvJ90kBoQ,32,playing zither,train
dTBwiYDG4zs,34,popping popcorn,train
dTCaXIVbOKc,3,"vehicle horn, car horn, honking",train
dTDj8M5lPN4,39,basketball bounce,train
dTFtUC_4kR8,1,dog howling,train
dTFtUC_4kR8,30,dog howling,train
dTGUepoDklU,3,toilet flushing,train
dTK36ESqU7w,180,people clapping,train
dTK4lER2iEs,71,arc welding,train
dTK4lER2iEs,262,arc welding,train
dTPuw5EkE-Q,550,sloshing water,train
dTSJd5d0PTE,193,elk bugling,train
dTSJd5d0PTE,241,elk bugling,train
dTV7UbA_QB8,3,whale calling,test
dTVNg-neYlQ,71,fire truck siren,train
dTVNg-neYlQ,128,fire truck siren,train
dTVudV4Q0nk,80,playing electronic organ,train
dTWpRXsK5m0,11,people burping,train
dTZXj3L0zU0,470,bird wings flapping,train
dTboTs2Y5og,654,scuba diving,train
dTbq0LFV6wM,32,playing bugle,train
dTbq0LFV6wM,56,playing bugle,train
dTdggJhDVcI,188,lions growling,train
dTdnoiKMsgM,143,playing theremin,train
dTdnoiKMsgM,153,playing theremin,train
dTehUQA0KTA,30,playing bagpipes,train
dThOBJ_4YI0,19,playing mandolin,train
dThOBJ_4YI0,30,playing mandolin,train
dTlAkkMLPDg,30,"playing marimba, xylophone",test
dTmAiWAi1Wo,72,church bell ringing,train
dTmAiWAi1Wo,120,church bell ringing,train
dTnfV1L6ixw,90,playing tympani,train
dTnfV1L6ixw,128,playing tympani,train
dTnxFgmQLKc,30,singing choir,train
dTqxDu_GWsI,38,church bell ringing,train
dTqzBhVvv1w,500,people cheering,train
dU26nQpPPZk,30,crow cawing,train
dU2Xf0z3hng,70,people sniggering,train
dU2rLhpaMAY,87,"bee, wasp, etc. buzzing",train
dU3q3DzSeSA,30,"rowboat, canoe, kayak rowing",train
dU4HrME-x30,6,tapping guitar,train
dU4HrME-x30,69,tapping guitar,train
dU4arf3o4Nc,30,duck quacking,train
dU5GJkZ2Ltw,44,parrot talking,test
dU5kCZVSfEY,30,printer printing,train
dU6WfMrLoW0,30,police car (siren),train
dU6mz0osfOc,130,splashing water,train
dU6zrdvUIFI,4,airplane flyby,train
dU89ZSGtg4Q,67,cutting hair with electric trimmers,train
dU93EFHvO9k,80,people crowd,train
dU97UxsYbq4,40,airplane flyby,train
dU97UxsYbq4,77,airplane flyby,train
dUDxXq6n0qE,15,yodelling,train
dUEGUl0Rqx4,40,"child speech, kid speaking",train
dUEmTBzdT9E,61,playing bass guitar,train
dUHZWTKpbbA,90,driving motorcycle,train
dUM7Wjnfu0E,110,dog bow-wow,train
dUMHADbyRvM,11,people belly laughing,train
dUN-vAsmXq4,119,playing didgeridoo,train
dUN-vAsmXq4,148,playing didgeridoo,train
dURoc1cy4mg,71,beat boxing,train
dUUPJPWGB2s,99,people marching,train
dUUPJPWGB2s,283,people marching,train
dUVZxEP40gY,29,ambulance siren,train
dUXk8Nc5qQ8,96,child singing,train
dUXk8Nc5qQ8,107,child singing,train
dUYOFSsqAAA,31,"ice cream truck, ice cream van",train
dUZ2x-K6_9w,4,goat bleating,train
dUZ2x-K6_9w,43,goat bleating,train
dUZazgiDxfE,173,cap gun shooting,train
dUZazgiDxfE,219,cap gun shooting,train
dUZjTxzxKP4,30,people shuffling,train
dUdJZWBrCbE,200,people clapping,train
dUhtt8ipAhI,37,chopping food,train
dUhtt8ipAhI,76,chopping food,train
dUjpH8UAycU,12,goat bleating,test
dUkL-XcS48A,335,hair dryer drying,train
dUkL-XcS48A,422,hair dryer drying,train
dUkZ78_hIek,17,"cattle, bovinae cowbell",train
dUkZ78_hIek,70,"cattle, bovinae cowbell",train
dUmk9tNYBEU,50,thunder,train
dUo77s_kpL8,0,cat purring,train
dUoUDZYKBzM,167,magpie calling,test
dUpgQGNhqd8,92,francolin calling,train
dUr22qz_bN0,12,playing harmonica,train
dUusfTL_D0s,58,volcano explosion,train
dV-DsdlU8oA,7,"playing steel guitar, slide guitar",train
dV-EoFGJphM,0,dog bow-wow,train
dV1cAw14aWQ,40,"electric shaver, electric razor shaving",train
dV2brYqJ0i0,331,people sneezing,train
dV3Uw0ipDZc,4,mynah bird singing,train
dV3Uw0ipDZc,37,mynah bird singing,train
dV5FN5WlHJ8,16,lions roaring,train
dV5FN5WlHJ8,28,lions roaring,train
dV5JdImsg44,10,chainsawing trees,train
dV5xF4wMQEM,133,playing squash,train
dV80AR58Y5Q,50,people screaming,train
dV9YwT62U_g,30,people shuffling,test
dV9d3zQsjyg,160,skidding,train
dVB7XvGP1-k,130,singing bowl,train
dVCvqNo8K1s,123,child singing,train
dVCvqNo8K1s,148,child singing,train
dVD1tMgp8Y0,400,people screaming,train
dVDshuuqQsg,0,yodelling,train
dVDshuuqQsg,58,yodelling,train
dVFB8R6mkWU,35,squishing water,train
dVFB8R6mkWU,73,squishing water,train
dVGu1KKXxCY,94,playing cello,train
dVIxF-Scshg,35,civil defense siren,train
dVK3S72xBrg,300,people whispering,train
dVLnt36nf1c,60,"bird chirping, tweeting",train
dVMXAggMKbA,6,dog barking,train
dVNAHdaTDXo,120,wind rustling leaves,train
dVPEzn8gP3U,164,canary calling,train
dVPEzn8gP3U,216,canary calling,train
dVPYfremfCE,18,strike lighter,train
dVQBHS69hWU,30,people babbling,train
dVRWX-smXRQ,52,playing zither,train
dVRWX-smXRQ,124,playing zither,train
dVRhRzE_AkQ,143,"alligators, crocodiles hissing",train
dVVMMX38o8c,30,playing harpsichord,train
dVYjJc2KdnY,90,frog croaking,test
dVZONYgYAeI,23,car engine knocking,train
dVZPrkFVfbI,60,fireworks banging,train
dV_7-zHqOfs,40,black capped chickadee calling,test
dVaQE52Z87M,17,playing volleyball,train
dVaQE52Z87M,38,playing volleyball,train
dVaqSXamFnw,30,chicken crowing,train
dVb1Z6MHAww,24,canary calling,train
dVb1Z6MHAww,39,canary calling,train
dVbotIHHi7c,48,tractor digging,train
dVcXuu16UZU,5,bowling impact,train
dVcXuu16UZU,57,bowling impact,train
dVeaFiDW9hM,0,driving motorcycle,train
dVg4IEbk-l8,10,cat meowing,train
dVgbSUAOvTU,72,baby babbling,train
dVhWx36GFpI,166,playing mandolin,train
dVhWx36GFpI,243,playing mandolin,train
dVicq4r1btk,41,vacuum cleaner cleaning floors,train
dVicq4r1btk,106,vacuum cleaner cleaning floors,train
dVjA639VA_c,240,playing synthesizer,train
dVlcBJPP114,500,dog barking,train
dVll2c5zbN0,2,warbler chirping,test
dVqITS9rBvw,15,sailing,train
dVsD8n5Hl2I,20,playing bagpipes,train
dVwT5oWO4YY,92,missile launch,train
dVx3u9lZF4s,20,playing hammond organ,train
dVxK39fy8_4,0,"bird chirping, tweeting",train
dW-rmWpBj88,520,people shuffling,test
dW0TL9YOJPU,100,playing cello,train
dW0qswBUO-c,50,cat growling,train
dW1yYvUUUFw,450,"subway, metro, underground",train
dW26Dpp2EPg,30,"bird chirping, tweeting",train
dW8I4rg3qgU,100,"race car, auto racing",train
dWA6m_f2k18,40,"subway, metro, underground",train
dWAfWaDYWsg,32,singing bowl,train
dWCCXt1PLrw,50,playing cello,train
dWCWw2f9CEo,280,train horning,train
dWJeBE4XPlk,2,people running,train
dWLh8Q0h2eE,4,fox barking,train
dWLh8Q0h2eE,16,fox barking,train
dWM2vlGizCY,452,"ice cream truck, ice cream van",train
dWM2vlGizCY,464,"ice cream truck, ice cream van",train
dWM_a65_MrQ,54,playing table tennis,test
dWN6waAnhBM,30,playing banjo,train
dWNTYzhIU9E,84,cow lowing,train
dWQ49eqV4zs,619,"playing steel guitar, slide guitar",train
dWRS0q8d2tw,30,sliding door,test
dWRfE3QdfSA,35,"ice cream truck, ice cream van",train
dWSgrD-TNR0,120,playing accordion,train
dWUpE0Uf8Qg,40,people burping,train
dWZ8jH0GX0Y,70,playing cello,train
dWZAUlJTq0A,0,tornado roaring,train
dWZAUlJTq0A,26,tornado roaring,train
dWgAOG9hvgA,5,"bird chirping, tweeting",train
dWgMWbr2eJs,120,chainsawing trees,train
dWjGvPNwc2Q,134,slot machine,train
dWkg8ZoZbBk,10,people burping,train
dWkml_CdR5w,270,people coughing,train
dWl_VWyCbAc,40,people sneezing,train
dWlhYto8tnQ,210,playing cymbal,train
dWo6O9C-YJY,24,playing lacrosse,train
dWpl0d2A5sU,12,volcano explosion,train
dWpl0d2A5sU,22,volcano explosion,train
dWug2L-C2uA,230,fireworks banging,train
dWz4uAFTHk8,28,scuba diving,train
dWzd-KnoocE,200,people clapping,train
dX-_MwrZNLA,560,"pigeon, dove cooing",train
dX1ZTj3mQFQ,119,"playing steel guitar, slide guitar",train
dX1ZTj3mQFQ,148,"playing steel guitar, slide guitar",train
dXB1xUh0F6o,19,arc welding,train
dXEFbfFTDHA,27,"donkey, ass braying",train
dXJ3k5YXlSs,48,playing bagpipes,train
dXJ3k5YXlSs,109,playing bagpipes,train
dXMn48yBRMo,109,car engine idling,train
dXN3Nv0nZIM,67,frog croaking,train
dXN3Nv0nZIM,92,frog croaking,train
dXPTJVRsoH0,60,playing cello,train
dXPmil7Lke0,200,playing bass guitar,train
dXPucG7l0Lg,19,smoke detector beeping,train
dXPucG7l0Lg,72,smoke detector beeping,train
dXQBny-_2DY,5,"electric shaver, electric razor shaving",train
dXT063dWoY0,244,chainsawing trees,train
dXTc0aSjhfU,60,stream burbling,train
dXTme6SfICM,34,tornado roaring,train
dXTme6SfICM,115,tornado roaring,train
dXUHswybnCY,70,driving motorcycle,train
dXXk-3vMwIQ,9,coyote howling,train
dXXk-3vMwIQ,28,coyote howling,train
dXbOU2_Yh7A,400,machine gun shooting,train
dXdMck7Nnqw,130,male singing,train
dXhKZV3Q7HE,10,missile launch,train
dXjj7bAWM7Y,10,door slamming,train
dXmaE0041Y0,3,child singing,train
dXmaE0041Y0,167,child singing,train
dXpOHE6K1ig,558,people eating noodle,train
dXpQ1FOJpHg,40,ambulance siren,train
dXtEVkX5XIM,20,"vehicle horn, car horn, honking",train
dXw6KWZFRA8,37,playing didgeridoo,train
dXwf3T2IJwY,137,airplane flyby,train
dXwt84ICpa8,67,firing muskets,train
dXy8bz5ihHE,30,playing drum kit,train
dXy9l3B0cfk,30,driving buses,train
dY-f4c9pECQ,310,chainsawing trees,train
dY0A3BxdJLg,272,playing clarinet,train
dY1Qd53MF4I,310,"bee, wasp, etc. buzzing",test
dY3hVWRmYGM,152,playing glockenspiel,test
dY4H3FQgNSI,93,beat boxing,train
dY4itg4xfnI,113,yodelling,train
dY5UaRbBIoY,50,playing banjo,train
dY6QjiaWJVA,23,chicken crowing,train
dY6ijs7Mn4Y,0,chicken crowing,train
dY9S7QpQbs8,70,ambulance siren,train
dYCMzMOcPqc,104,playing bassoon,train
dYDQREHEH9c,10,people whistling,train
dYDcumX_FBQ,102,police radio chatter,train
dYDcumX_FBQ,113,police radio chatter,train
dYFqagGb2vQ,13,playing theremin,train
dYFqagGb2vQ,39,playing theremin,train
dYFrWLxov1A,285,playing bassoon,train
dYGOmmgCKLI,88,mouse clicking,train
dYGYUtES450,443,bull bellowing,train
dYGYUtES450,458,bull bellowing,train
dYH2DGAx1ww,22,missile launch,train
dYH2DGAx1ww,38,missile launch,train
dYIOBieMZo4,0,skidding,train
dYL0n0ZJxkA,39,train whistling,test
dYQ-nXyfhho,30,playing drum kit,test
dYTsgrUYzIU,0,"engine accelerating, revving, vroom",train
dYUVoKKWvnY,345,people marching,train
dYVGtg00ewE,10,"child speech, kid speaking",train
dYVkDBUZjt0,89,cat hissing,train
dYXQL786Qws,60,fireworks banging,train
dYY3g8st3FU,81,alarm clock ringing,train
dY_3ggKg0Bc,365,volcano explosion,train
dY_3ggKg0Bc,391,volcano explosion,train
dY_o04fDLNg,700,fire truck siren,train
dY_o04fDLNg,735,fire truck siren,train
dYaZPFMqvZk,241,slot machine,train
dYahC2esWOw,139,skiing,train
dYal3KChE_8,0,playing clarinet,train
dYd3qjU1PfE,80,"child speech, kid speaking",train
dYea6bmdaSY,40,opening or closing drawers,test
dYflCd0UZpk,30,people whispering,train
dYfmeFoRYV4,287,lighting firecrackers,train
dYfmeFoRYV4,352,lighting firecrackers,train
dYhcw7DO_ww,94,ripping paper,train
dYhrA1mbW3s,472,playing badminton,train
dYkbBQ93GU0,140,tractor digging,train
dYkbBQ93GU0,189,tractor digging,train
dYmYfNSF19M,120,ambulance siren,train
dYsCvIi1fXk,24,barn swallow calling,train
dYsCvIi1fXk,179,barn swallow calling,train
dYtG-i2TJJY,30,people sniggering,train
dYuhvIN2Bts,10,lathe spinning,train
dYuhvIN2Bts,27,lathe spinning,train
dYv9t3NQUHE,280,playing congas,train
dYvTII4aVYQ,160,playing piano,train
dYvcTL8v9jI,195,playing snare drum,train
dYvcTL8v9jI,486,playing snare drum,train
dYw0SfTcx48,0,people whistling,train
dYyFyEN37SE,4,people eating noodle,train
dYyFyEN37SE,108,people eating noodle,train
dZ-4_Crrarw,150,playing trombone,train
dZ0RHo0vXzQ,50,writing on blackboard with chalk,train
dZ3K6rReVnw,29,civil defense siren,train
dZ7a5F_NZKE,158,ripping paper,test
dZ8tb5hOGwc,193,goose honking,train
dZBrw04gqJU,0,"vehicle horn, car horn, honking",train
dZEigzNRtB0,30,frog croaking,test
dZG-wDH1ZRM,35,playing badminton,train
dZH7UVr0DXY,30,people sniggering,train
dZHX9sxQYL8,78,playing mandolin,train
dZHX9sxQYL8,213,playing mandolin,train
dZK4l0HiyhU,9,playing tabla,train
dZKDMpYLUC0,550,playing clarinet,train
dZL8X3OGCXs,20,playing vibraphone,train
dZL8X3OGCXs,30,playing vibraphone,train
dZNNFRXdeu4,20,police car (siren),train
dZO4Rz91dYc,25,opening or closing drawers,train
dZOCAShHVu8,25,people shuffling,train
dZPKVMj8TEs,80,lawn mowing,train
dZPukeFDDd8,340,people sniggering,train
dZQg7BEuOFE,39,playing harp,train
dZQhFnCFdUw,0,horse neighing,train
dZQhFnCFdUw,11,horse neighing,train
dZS33_kDc-0,12,parrot talking,train
dZT1-EUbJJs,60,printer printing,train
dZTAm0oPeUg,111,slot machine,train
dZTXjShlFDo,20,people whistling,train
dZUqnxxCr24,36,playing tabla,train
dZUqnxxCr24,137,playing tabla,train
dZXDm457ojo,30,female singing,train
dZaxxEpCW0A,10,fireworks banging,train
dZcTxVBa30g,86,rope skipping,train
dZfn0gCs994,330,police car (siren),train
dZiLxgQW8dg,450,basketball bounce,train
dZiOWKNy73o,370,eating with cutlery,train
dZnCc5XRQvU,72,plastic bottle crushing,train
dZo7Uuetzd0,16,hammering nails,train
dZp53187l9U,63,playing cornet,train
dZqJUHgzxi8,195,playing tabla,train
dZsL-r6esf4,32,sharpen knife,train
dZsL-r6esf4,46,sharpen knife,train
dZsg9dnfoR0,111,baby laughter,train
dZt-5TbPKqU,60,"child speech, kid speaking",train
d_0Z-q-e1Vc,50,playing cymbal,train
d_25xqVsl6E,116,bouncing on trampoline,train
d_25xqVsl6E,215,bouncing on trampoline,train
d_3JOGVXa8U,1,sea waves,train
d_3P7vuZwUY,190,eating with cutlery,test
d_3XJnm5-fQ,390,skidding,train
d_45ZxQ_g-o,220,skateboarding,train
d_4P49ZT5Bc,272,people whispering,train
d_4P49ZT5Bc,347,people whispering,train
d_57x_fcksA,0,people whistling,train
d_5uYgIBZyo,28,civil defense siren,test
d_6Ykd2ntDE,131,telephone bell ringing,test
d_CM_DoyJCw,20,"race car, auto racing",train
d_CwI6yqE5k,50,mynah bird singing,test
d_EJGqSKDhs,96,dog baying,train
d_EJGqSKDhs,567,dog baying,train
d_H2knvXnBU,260,orchestra,train
d_Hdkt1_ivo,30,"motorboat, speedboat acceleration",test
d_LQg44-8Nc,10,fireworks banging,train
d_NpDRdajno,50,playing drum kit,train
d_Nz5zBRChI,436,playing bass drum,train
d_OIBYBwexQ,160,playing accordion,train
d_T0lv4n-dc,40,lawn mowing,train
d_UQ5WXuHQE,22,people slapping,train
d_V-wm03NhU,50,people sobbing,train
d_WyjDzanyY,30,skidding,train
d_XvPSPy_qk,16,sharpen knife,train
d_XvPSPy_qk,28,sharpen knife,train
d_YAlv9bRIg,2,"heart sounds, heartbeat",train
d_Yq-bNKtoM,19,frog croaking,train
d_Yq-bNKtoM,30,frog croaking,train
d_ZV1k3I6WA,0,train horning,train
d_ZV1k3I6WA,31,train horning,train
d_Zs-JRw24o,239,smoke detector beeping,train
d_aFuxkx4B0,45,playing accordion,train
d_ihoWyVhmI,63,dog growling,train
d_ihoWyVhmI,73,dog growling,train
d_jdaB9vJ64,100,tap dancing,train
d_lINPhBaV0,30,playing trombone,train
d_lQM6iQXN4,210,playing saxophone,train
d_lQM6iQXN4,671,playing saxophone,train
